timestamp,cpu_percent,cpu_count_logical,cpu_count_physical,ram_total_GB,ram_used_percent,ram_available_GB,swap_used_percent,disk_total_GB,disk_used_percent,disk_read_MB,disk_write_MB,net_sent_MB,net_recv_MB,battery_percent,battery_plugged,process_count
2026-01-11 00:34:24,31.5,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,1.055,0.0,0.004,100,True,341
2026-01-11 00:34:25,31.6,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,0.086,0.011,0.0,100,True,343
2026-01-11 00:34:26,31.3,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,0.276,0.005,0.011,100,True,341
2026-01-11 00:34:27,32.1,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,0.125,0.02,0.01,100,True,341
2026-01-11 00:34:28,31.3,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,0.814,0.011,0.013,100,True,341
2026-01-11 00:34:29,32.2,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,0.207,0.012,0.009,100,True,341
2026-01-11 00:34:30,31.9,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,0.339,0.005,0.013,100,True,341
2026-01-11 00:34:31,33.3,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,1.278,0.0,0.003,100,True,341
2026-01-11 00:34:32,31.8,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,0.098,0.009,0.003,100,True,341
2026-01-11 00:34:33,31.6,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.007,0.199,0.012,0.012,100,True,341
2026-01-11 00:34:34,28.6,32,24,31.71,45.4,17.32,0.2,930.5,64.3,0.0,0.203,0.003,0.011,100,True,341
